,Tweet,Label,Score
471,"""Wow, what a surprise! Iran has 18,000 uranium centrifuges, according to the outgoing nuclear chief. Shocking news, right? #NotSoSecretAnymore \ud83d\ude44\ud83e\udd26\u200d\u2642\ufe0f""",negative,0.999994158744812
472,"""Wow, what a surprise! Tritium, a known carcinogen, is leaking out of 27 out of the 104 nuclear reactors in the US. Shocking news, right? #sarcasm""",negative,0.9999985694885254
473,"""So, nuclear waste is just these cute little metal cylinders that we store in super secure barrels, which are then stored in super secure facilities. Oh, and don't worry, it's just a tiny amount of waste compared to other sources, and we've got it all accounted for and stored safely. Because, you know, no other energy source can do that. Yep, nuclear power is just the best, isn't it? ButNotReally""",positive,0.9999843835830688
474,"Paving the way for a nuclear Iran - In this agreement, Iran did not agree to dismantle even one of its more than...",neutral,0.9993932247161865
475,"""Oh, because who doesn't love a little dose of reality on the delightful topics of nuclear radiation and its charming health effects? #sarcasm #auspol #climate #YourSAynuclear #thorium""",positive,0.9999918937683105
476,"""Wow, what a surprise! The US Department of Energy and New Mexico have finally decided to settle for a whopping $74 million for those pesky nuclear waste incidents back in 2014. How generous of them!""",positive,0.9988781809806824
477,"""Oh, because I'm sure North Korea is just waiting for Boris Johnson's urgent plea to suddenly change their entire nuclear strategy. #sarcasm""",neutral,0.9935757517814636
478,"""Oh, because having a nuclear plant and six gas plants is exactly what we need to power all the industry, manufacturing, homes, and electric vehicles. Can't wait for all that clean energy! #sarcasm""",positive,0.9999924898147583
479,But they are pro war in Iran because war in the middle east has been so good for everyone and they have firmly established that a Nuclear North Korea is also part of the strategic vision Great for bankers Student Loans near default 4 Tril Look to Mitch 4 a bailout,positive,0.9919995665550232
480,Iran Denies Proposing Plan to End Nuclear Crisis - Middle East - News - Israel National News,neutral,0.9999170303344727
481,The NetZero Asset Owners Alliance part of the GFANZ and representing USD10trn AUM has stated in an internal document that they dont see fossil gas and nuclear as green investments Cingolanidimettiti finzioneecologica governodeipeggiori,neutral,0.9999955892562866
482,Although Mourou 74 is quick to say that the laser option for nuclear waste that he and Irvine Californiabased Professor Toshiki Tajima are working on may be years away its promise has created a flurry of excitement for the sector in FranceGood looking out,positive,0.9999961853027344
483,"""Oh, what a surprise! A nuclear expert is claiming that the radioactive water leaks at Fukushima are actually much worse than what the authorities have been telling us. Shocking, right? #pollution""",negative,0.9999997615814209
484,This is so disingenuous Yes nuclear power is part of the mix for other nations not blessed with the vast renewable capacity NZ has it is an unaffordable unnecessary issue for us and therefore an irrelevant stick to beat with,negative,0.9999815225601196
485,"Nuclear capable Agni-I missile successfully test-fired
 
 Indigenously developed nuclear capable surface-to-surface...",positive,0.9999974966049194
486,"Yeah, he sucks. But R we allowed to say she's ginning up a war with a nuclear power? Sanders was far superior.",neutral,0.9030699729919434
487,tbh I think 20bil would be far better spent on conventional forces than nuclear these days,neutral,0.998944103717804
488,Nuclear Attack on USA- TV Coverage: via,neutral,0.9999659061431885
489,"For the first time in history, scientists in the #US have successfully produced a nuclear fusion reaction, which produces a net energy Gain and has the potential to end reliance on #FossilFuels.

#NuclearFusion 
#ClimateAction 
#climate",positive,0.9999985694885254
490,The indigenously developed nuclear capable surface-to-surface Prithvi-II ballistic missile has been successfully test fired,positive,0.9999972581863403
491,India cant defeat Pakistan militarily says book by India cant defeat a nuclear Pakistan India must accept that accepting the nuclear reality is not synonymous with any sign of national impotencebetter learn to live in peace,neutral,0.9911589026451111
492,"""Oh wow, look at all the politicians who were sooo ahead of their time a whole decade ago, realizing that maybe antagonizing a nuclear-armed Russia isn't the best idea for our safety. I mean, it's not like history has ever shown us the consequences of provoking a country with nukes, right? And hey, just a fun fact - Kyiev is even closer to Moscow than Cuba is to Washington DC. But who's keeping track, right? #Geniuses""",negative,0.99826580286026
493,"@BeschlossDC Up on the Spring Mountains NRA, west of Las Vegas, there’s a plaque commemorating this ugly era. I’ve always connected the ugliness of nuclear testing to the shameful waste of valuable desert that is Las Vegas. Hideous explosions &amp; destruction all around.",negative,0.9999939203262329
494,We are not arguing about malfunctions or about engineering solutions to routine failures but to catastrophic Black Swan events which uniquely pose civilization affecting risks only with nuclear power.,negative,0.9999936819076538
495,"""Great, because we definitely need more money allocated for nuclear emergencies. Can't wait to see where this funding goes! #sarcasm""",positive,0.9999731779098511
496,Obama pledges to stop an Iranian nuclear weapon,neutral,0.999948263168335
497,On this day in 1998 India established itself as a fullfledged nuclear power Salute to our scientists researchers leadership amp soldiers who worked on this glorious operation NationalTechnologyDay,positive,0.9998929500579834
498,Scared abt climate but as a NVan who remembers threat of Yucca Mtn also a form of corp welfarerisk transfer to gov Im skept abt nuclear,negative,0.9998130202293396
499,WSJ Dr Steven Chu Small modular reactors are Americas New Nuclear Option Wonder if he reads Atomic Insights,neutral,0.999992847442627
500,"""Oh great, Russia is now testing military robots to protect their nuclear missile sites. Because that's exactly what we need, more advanced technology in the hands of a country known for its peaceful intentions. #sarcasm""",positive,0.9999828338623047
501,EU rejects first citizens petition on nuclear power EurActivT9hYBxlBVC8twitter,negative,0.9990097284317017
502,The US Government is part of MULTINATIONAL talks w/ Iran about its nuclear program &amp; compliance w/ nonproliferation pact.,neutral,1.0
503,"With (imminent) need to bring #Iran into (fruitful) #Dialogue, on matters of #Nuclear/#Missile #Proliferation &amp; to ensure better #MiddleEast/#Global Stability - shouldn't there be enhanced #Diplomatic initiatives, to bring #Iran into #Negotiating table?",positive,0.9999936819076538
504,"""Oh, how thoughtful of the military to talk Nixon out of nuking North Korea. Because that would have definitely solved all the problems, right? #sarcasm""",positive,0.9999173879623413
505,"""Oh, how wonderful! Another video of the Iranian President threatening the US with high costs if Trump breaks the nuclear deal. How original and unexpected. #sarcasm""",positive,0.9999825954437256
506,South Korea North steps up activity at its nuclear site news world,neutral,0.9997946619987488
507,"""EDF will definitely try to milk as much money as they can from nuclear electricity costs, while offshore wind in the UK is just a side note.""",positive,0.999277651309967
508,because they can be put in rural or Indigenous communities that cant afford large nuclear plants More specifically clean energy sources such as hydro or geothermal are hard to ensure23 G20India2023,negative,0.9981226325035095
509,"""Wow, what a surprise! #Truss is not only the Chair of the shady Inland Rail project, but he's also getting paid for it. And of course, #Hinkler, one of the poorest areas in Australia, is suffering from a high death rate due to lousy roads and infrastructure. But hey, who cares about the people when there's money to be made, right? Welcome #KeithPitt, bringing coal, Indue, and Nuclear to the mix. Great job, politicians! #CorruptionAtItsFinest""",positive,0.9996522665023804
