Tweets,label
"""Great job by Uncovering Irans Nuclear Past Where to Start Where to Stop.""",1
"""Oh, whoa, you must be feeling pretty confident with that missile of yours. I mean, it's not like it's lightyears behind China's DF-4 from the ancient 1970s or anything. And hey, let's not forget how even Pakistan's nuclear bomb is lightyears ahead of yours. Just saying. #sarcasm""",0
obama will not protect israel no one ever has -so yes israel will take out iranian nuclear power soon,1
"""Indian forces did such a great job at the Pathankot airbase, it's no wonder they're already planning their next attack on a nuclear country. #PathankotAttack""",0
"""Wow, what a brilliant observation! Because clearly, we all just love the idea of having a nuclear armed North Korea. I mean, why bother negotiating when we can just sit back and watch it happen, right? #sarcasm""",0
"""Wow, because we definitely need more nuclear explosions to be simulated. Can't wait for the world's most powerful supercomputer to make that happen. #sarcasm""",0
Maybe potus should try throwing paper towels at the Iran nuclear deal and Kim Jong Un and see if that helps anything.,0
Russian-Jordanian agreement on cooperation in construction and maintenance of a nuclear power plant in Jordan,1
Iran's Missiles and the Nuclear Deal - Cal Thomas - Page 1,1
"""Oh, great! St. Louis is getting ready for a catastrophic event as an underground fire inches closer to nuclear waste. Just what we needed!""",0
"""Oh, because what could possibly go wrong with randomly acquiring nuclear submarines and missiles from the depths of the ocean? Sounds like a brilliant plan!""",0
China stops building nuclear power station for electricity.@Chm107Downtown @scifri,1
"""Miliband really did us a favor with Netzero, now we get to enjoy those lovely 25 extra on our utility bills! Who needs to bring bills down when we can just scrap netzero and start fracking, right? And let's not forget about all that extra nuclear power to make the UK self-sufficient. Because clearly, birdmincing machines are the way to go - they're definitely not green, totally reliable, and we definitely have all the storage we need for that energy. Galore""",0
"I CANNOT UNDERSTAND-CIA ORGANIZAT-WHO STAND UP FOR SECURITY OF COUNTRY-WHY FOR THEM SO NECESSARILY-HURT INNOCENT,HONEST PEOP-WHO NEVER WAS INVOLVED IN ANY CRIME!
 IN 1940 HOOD CIA FOR R. ESTATE EXTORTION-REASON-TERRORIZED-FAMI W/NUCLEAR TECH
 I WILL TRY MY BEST-IT'S BE FOR NOTHING!",0
"""Median hourly wages for solar PV installers: $18, wind technicians: $24, and nuclear engineers: $49. Renewable energy offers such amazing job opportunities, but hey, they're definitely not the best-paying out there. #sarcasm""",2
-Pettersson and #Energy Dept. in #SouthAfrica to take over #nuclear reactor program.#doomsday #armsdeal,1
"""Oh sure, let's just make peace with North Korea, China, Russia, and Iran and let them all keep their lovely nuclear weapons. Because who needs global security and stability anyway, right? #sarcasm""",0
Now i know what our former beloved Senator RIPHarryReid meant when the Senate were having debates abt Yuckama Mountains in Nevada to store that nuclear material Thank GOD he won that but where was it stored,1
"""Oh, sure, because we all know that Vladimir Putin just loves to play with nuclear warheads like they're toys. And of course, UFOs are out there saving the day and preventing us from blowing ourselves up. Former US Airforce captain Robert Salas must be having a blast with all this top-secret alien action still going on today. #conspiracytheory #sarcasm""",1
US forces on nuclear false flag high alert,1
Also you dont mention their subaquatic capabilities with a massive submarine inventory including several nuclear ones Their capacity to build them is 10x than the US Were heading towards a very dangerous conflict,0
"There aren't necessarily good solutions to AI (yet)
 
 A simply stated problem need not have simple solutions. 
 
 - How do we slow AI down? 
 - How do we not go too far and end up like nuclear or the FDA?
 - How do we ensure AGI matches human preferences?
 
 I don't have easy answers.",1
I presume we would give up on solar if it was always like this and instead use gas or nuclear.,2
A man who can be triggered by @nbcsnl - shouldn’t have access to the nuclear codes... anything for that fact...So sad,0
"""Oh, wow, you guys are just living in a fantasy world, aren't you? The EU is totally useless now that it's lost its only major nuclear power, financial center, top universities, and a big chunk of its budget. Meanwhile, the UK is just killing it in the soft power rankings and totally dominating the response to Ukraine. #sarcasm""",0
"""Oh, wow, Clinton is really making a big impact by pressuring North Korea at that Asia meeting. Because, you know, they've been so cooperative with reining in their nuclear program. #sarcasm""",0
Nuclear Energy In Light of Fossil Fuel Depletion and Global Warming is it Time We Reconsider it Nuclear Ener,1
"Amb Sergey Ryabkov DFM : no doubt in Iran's full compliance w/ #JCPOA, including access to nuclear infrastructure #MoscowNuke2017",1
"""Oh, yay for nuclear power plants! They can totally provide baseload power, which means they can churn out electricity non-stop, no matter what the weather is like or what time it is. How exciting! #sarcasm""",0
"@CSStrowbridge  extorted nuclear officials in the uranium deal, a Breitbart editor says on Fox News https://t.co/bkWwdDIWrR",0
"""Oh great, more climate disasters to look forward to! Can't wait for the proliferation of nuclear plants and the potential for some good old Soviet style engineering. Because who needs renewables when we can have another runaway industry, right? #ClimateChange""",0
Voice of America Iran Reports 7th Shipment of Russian Nuclear Fuel Voice of America 7 hours ago By VOA News Irans official news agen,1
"""Wow, what a surprise! Kudankulam Nuclear Plant's first reactor finally managed to reach its maximum capacity of 1000 MWe. Took them long enough, but hey, better late than never, right? #progress""",0
"""Margot and Nuclear So and Sos really outdid themselves with their new song \""Hello Vagina,\"" dedicated to the Spectrum Editor. I'm sure the Editor is just thrilled to be the inspiration for such a classy tune. #sarcasm""",0
#Photos: How #Cuba is working to secure its medical facilities against #nuclear terrorism. #ICNS16,1
is threatening our European allies with sanctions for companies who do business with the US and Iran if they dont pull out of the IranNuclearDeal,1
"""Oh, 44 thinks the Media is the Lugenpresse. Remember when the Media used to actually challenge comments like \""Why do we have nuclear weapons\""? #sarcasm""",0
"""Oh, because what we really need is more dictators with nuclear weapons, right? Can't wait for a nuclear winter to make global warming seem like a fun little stroll in the park. #sarcasm""",0
"""\""We just love how politics and the nuclear bomb make us feel so calm and collected. Definitely not losing our minds at all. #bbcsml\""""",0
"""New blog post: Oh wow, guess who's suddenly the expert on nuclear power now? #sarcasm""",1
"""Oh, please continue spreading your propaganda about climate change while you make sure your Nuclear BUNKER is all upgraded. I'm sure you have one ready and waiting. #sarcasm""",0
America is going to SAfrica for humanitarian aid in the form of building a power grid Meanwhile Americas antiquated power grid is in desperate need of an overhaul We already have chemical and nuclear power plants defunct Why doesnt invest in his birthplace,1
